projectDescriptionID,trapVisitID,siteID,trapPositionID,visitTime,visitTime2,visitTypeID,fishProcessedID,inThalwegID,trapFunctioningID,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmSecondsAtStart,rpmRevolutionsAtEnd,rpmSecondsAtEnd,halfConeID,includeCatchID,debrisVolumeCatID,debrisVolume,debrisVolumeUnits
2,7084,5000,5003,2015-03-27T00:00:00Z,2015-03-27T00:00:00Z,2,1,NA,1,NA,5083,3.4000001,60,3.5999999,60,2,1,NA,NA,NA
2,7085,5000,5003,2015-03-28T00:00:00Z,2015-03-28T00:00:00Z,2,1,NA,3,NA,1045,0,60,3.9000001,60,2,1,NA,NA,NA
2,7086,5000,5003,2015-03-29T00:00:00Z,2015-03-29T00:00:00Z,2,1,NA,1,NA,5130,3.5999999,60,3.5999999,60,2,1,NA,NA,NA
2,7089,5000,5003,2015-03-30T00:00:00Z,2015-03-30T00:00:00Z,2,1,NA,1,NA,5558,3.5999999,60,4,60,2,1,NA,NA,NA
2,7090,5000,5003,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,2,1,NA,2,NA,4845,2.5999999,60,4.4000001,60,2,1,NA,NA,NA
2,7091,5000,5003,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,2,1,NA,1,NA,5462,2.9000001,60,2.5999999,60,2,1,NA,NA,NA
2,7092,5000,5003,2015-04-02T00:00:00Z,2015-04-02T00:00:00Z,4,1,NA,1,NA,3800,2.5999999,60,NA,NA,2,1,NA,NA,NA
2,7093,5000,5003,2015-04-06T00:00:00Z,2015-04-06T00:00:00Z,1,252,NA,1,NA,3800,5.4000001,60,NA,NA,2,1,NA,NA,NA
2,7094,5000,5003,2015-04-08T00:00:00Z,2015-04-08T00:00:00Z,2,1,NA,1,NA,6412,4,60,4.5999999,60,2,1,NA,NA,NA
2,7095,5000,5003,2015-04-09T00:00:00Z,2015-04-09T00:00:00Z,2,1,NA,1,NA,7315,3.0999999,60,4.4000001,60,2,1,NA,NA,NA
2,7096,5000,5003,2015-04-07T00:00:00Z,2015-04-07T00:00:00Z,2,1,NA,2,NA,6270,4.4000001,60,4.5,60,2,1,NA,NA,NA
2,7097,5000,5003,2015-04-10T00:00:00Z,2015-04-10T00:00:00Z,4,1,NA,3,NA,1093,NA,NA,NA,NA,2,1,NA,NA,NA
2,7098,5000,5003,2015-04-13T00:00:00Z,2015-04-13T00:00:00Z,1,252,NA,4,2512,NA,3.5999999,60,NA,NA,2,1,NA,NA,NA
2,7099,5000,5003,2015-04-14T00:00:00Z,2015-04-14T00:00:00Z,2,1,NA,1,NA,5035,2.8,60,3.5,60,2,1,NA,NA,NA
2,7100,5000,5003,2015-04-15T00:00:00Z,2015-04-15T00:00:00Z,2,1,NA,1,NA,4370,2.5999999,60,3.3,60,2,1,NA,NA,NA
2,7101,5000,5003,2015-04-16T00:00:00Z,2015-04-16T00:00:00Z,2,1,NA,1,NA,3942,3,60,3.5,60,2,1,NA,NA,NA
2,7102,5000,5003,2015-04-17T00:00:00Z,2015-04-17T00:00:00Z,4,1,NA,1,NA,5367,2.5999999,60,NA,NA,2,1,NA,NA,NA
2,7103,5000,5003,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,1,252,NA,1,2551,NA,NA,NA,4.6999998,60,2,1,NA,NA,NA
2,7104,5000,5003,2015-04-21T00:00:00Z,2015-04-21T00:00:00Z,2,1,NA,2,NA,7077,5.1999998,60,5,60,2,1,NA,NA,NA
2,7105,5000,5003,2015-04-22T00:00:00Z,2015-04-22T00:00:00Z,4,1,NA,2,NA,6602,5.3000002,60,NA,NA,2,1,NA,NA,NA
2,7106,5000,5003,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,1,252,NA,1,2580,NA,6.5999999,60,NA,NA,2,1,NA,NA,NA
2,7107,5000,5003,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,2,1,NA,2,NA,9785,6.6999998,60,7.3000002,60,2,1,NA,NA,NA
2,7108,5000,5003,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,4,1,NA,2,NA,10735,6.9000001,60,NA,NA,2,1,NA,NA,NA
2,7112,5000,5003,2015-05-04T00:00:00Z,2015-05-04T00:00:00Z,1,252,NA,1,2627,NA,5.5999999,60,NA,NA,2,1,NA,NA,NA
2,7113,5000,5003,2015-05-04T00:00:00Z,2015-05-04T00:00:00Z,2,0,NA,1,NA,1853,5.5999999,60,5.4000001,60,2,1,NA,NA,NA
2,7114,5000,5003,2015-05-05T00:00:00Z,2015-05-05T00:00:00Z,4,1,NA,1,2645,6792,5.3000002,60,NA,NA,2,1,NA,NA,NA
2,7116,52000,52001,2015-05-04T00:00:00Z,2015-05-04T00:00:00Z,1,252,NA,1,NA,NA,2.5999999,60,NA,NA,2,1,NA,NA,NA
2,7117,52000,52001,2015-05-04T00:00:00Z,2015-05-04T00:00:00Z,6,0,NA,1,1283,NA,2.8,60,2.8,60,2,1,NA,NA,NA
2,7118,52000,52001,2015-05-05T00:00:00Z,2015-05-05T00:00:00Z,2,1,NA,1,NA,2945,2.5999999,60,2.5999999,60,2,1,NA,NA,NA
2,7119,52000,52001,2015-05-05T00:00:00Z,2015-05-05T00:00:00Z,4,0,NA,1,1290,552,2.5999999,60,NA,NA,2,1,NA,NA,NA
2,7120,52000,52001,2015-05-06T00:00:00Z,2015-05-06T00:00:00Z,1,252,NA,1,1290,NA,3.8,60,NA,NA,2,1,NA,NA,NA
2,7121,52000,52001,2015-05-06T00:00:00Z,2015-05-06T00:00:00Z,2,0,NA,1,NA,1520,3.5999999,60,3.5,60,2,1,NA,NA,NA
2,7122,52000,52001,2015-05-07T00:00:00Z,2015-05-07T00:00:00Z,2,1,NA,1,NA,4607,3.2,60,3.2,60,2,1,NA,NA,NA
2,7123,52000,52001,2015-05-08T00:00:00Z,2015-05-08T00:00:00Z,4,1,NA,1,1312,NA,3.4000001,60,NA,NA,2,1,NA,NA,NA
2,7124,52000,52001,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,1,252,NA,1,1312,NA,NA,NA,3.5999999,60,2,1,NA,NA,NA
2,7125,52000,52001,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,2,0,NA,1,NA,950,3.5999999,60,3.5999999,60,2,1,NA,NA,NA
2,7126,52000,52001,2015-05-13T00:00:00Z,2015-05-13T00:00:00Z,6,0,NA,1,NA,NA,3.4000001,60,NA,NA,2,1,NA,NA,NA
2,7127,52000,52001,2015-05-13T00:00:00Z,2015-05-13T00:00:00Z,2,1,NA,1,NA,4085,3.5999999,60,3.5,60,2,1,NA,NA,NA
2,7128,52000,52001,2015-05-14T00:00:00Z,2015-05-14T00:00:00Z,2,1,NA,1,NA,4987,3.5,60,3.4000001,60,2,1,NA,NA,NA
2,7129,52000,52001,2015-05-15T00:00:00Z,2015-05-15T00:00:00Z,2,1,NA,2,NA,4845,3.4000001,60,3.4000001,60,2,1,NA,NA,NA
2,7130,52000,52001,2015-05-15T00:00:00Z,2015-05-15T00:00:00Z,4,0,NA,1,NA,998,3.4000001,60,NA,NA,2,1,NA,NA,NA
2,7131,52000,52001,2015-05-18T00:00:00Z,2015-05-18T00:00:00Z,1,252,NA,1,1345,NA,3.3,60,NA,NA,2,1,NA,NA,NA
2,7132,52000,52001,2015-05-19T00:00:00Z,2015-05-19T00:00:00Z,2,1,NA,1,NA,5367,3.4000001,60,3.3,60,2,1,NA,NA,NA
2,7133,52000,52001,2015-05-20T00:00:00Z,2015-05-20T00:00:00Z,2,1,NA,3,NA,2232,NA,NA,3,60,2,1,NA,NA,NA
2,7134,52000,52001,2015-05-21T00:00:00Z,2015-05-21T00:00:00Z,2,1,NA,1,NA,4275,3.2,60,3.2,60,2,1,NA,NA,NA
2,7135,52000,52001,2015-05-22T00:00:00Z,2015-05-22T00:00:00Z,4,1,NA,1,NA,4988,3.5999999,60,NA,NA,2,1,NA,NA,NA
2,7136,2000,2004,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,2,1,NA,1,NA,3943,2.4000001,60,2.9000001,60,2,1,NA,NA,NA
2,7138,2000,2004,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,2,1,NA,1,NA,3705,3.2,60,3.2,60,2,1,NA,NA,NA
2,7139,2000,2004,2015-04-02T00:00:00Z,2015-04-02T00:00:00Z,4,1,NA,1,NA,3848,3.5,60,NA,NA,2,1,NA,NA,NA
2,7140,2000,2004,2015-04-06T00:00:00Z,2015-04-06T00:00:00Z,1,252,NA,1,NA,NA,4.1999998,60,NA,NA,2,1,NA,NA,NA
2,7141,2000,2004,2015-04-06T00:00:00Z,2015-04-06T00:00:00Z,2,1,NA,1,NA,NA,4,60,3.5999999,60,2,1,NA,NA,NA
2,7142,2000,2004,2015-04-08T00:00:00Z,2015-04-08T00:00:00Z,2,1,NA,1,NA,1520,3.8,60,3.5999999,60,2,1,NA,NA,NA
2,7143,2000,2004,2015-04-07T00:00:00Z,2015-04-07T00:00:00Z,2,1,NA,1,NA,1520,3.5999999,60,3.8,60,2,1,NA,NA,NA
2,7144,2000,2004,2015-04-07T00:00:00Z,2015-04-07T00:00:00Z,2,1,NA,1,NA,NA,3.4000001,60,4,60,2,1,NA,NA,NA
2,7145,2000,2004,2015-04-07T00:00:00Z,2015-04-07T00:00:00Z,2,1,NA,1,NA,760,3.5999999,60,3.4000001,60,2,1,NA,NA,NA
2,7146,2000,2004,2015-04-07T00:00:00Z,2015-04-07T00:00:00Z,2,1,NA,1,NA,NA,4.5,60,4,60,2,1,NA,NA,NA
2,7147,2000,2004,2015-04-08T00:00:00Z,2015-04-08T00:00:00Z,2,1,NA,1,NA,950,3.5,60,3.5999999,60,2,1,NA,NA,NA
2,7148,2000,2004,2015-04-08T00:00:00Z,2015-04-08T00:00:00Z,2,1,NA,1,NA,2042,3.4000001,60,3,60,2,1,NA,NA,NA
2,7149,2000,2004,2015-04-08T00:00:00Z,2015-04-08T00:00:00Z,2,1,NA,1,NA,1282,3.4000001,60,3.4000001,60,2,1,NA,NA,NA
2,7150,2000,2004,2015-04-08T00:00:00Z,2015-04-08T00:00:00Z,2,1,NA,1,NA,618,3.8,60,3.4000001,60,2,1,NA,NA,NA
2,7151,2000,2004,2015-04-09T00:00:00Z,2015-04-09T00:00:00Z,2,1,NA,1,NA,855,3.5,60,3.3,60,2,1,NA,NA,NA
2,7152,2000,2004,2015-04-09T00:00:00Z,2015-04-09T00:00:00Z,2,1,NA,1,NA,1093,3.4000001,60,3.5,60,2,1,NA,NA,NA
2,7153,2000,2004,2015-04-10T00:00:00Z,2015-04-10T00:00:00Z,4,1,NA,1,NA,4750,2.8,60,NA,NA,2,1,NA,NA,NA
2,7154,2000,2004,2015-04-13T00:00:00Z,2015-04-13T00:00:00Z,1,252,NA,251,1185,NA,NA,NA,2.3,60,2,1,NA,NA,NA
2,7155,2000,2004,2015-04-14T00:00:00Z,2015-04-14T00:00:00Z,2,1,NA,1,NA,NA,3.5,60,3.3,60,2,1,NA,NA,NA
2,7156,2000,2004,2015-04-15T00:00:00Z,2015-04-15T00:00:00Z,2,1,NA,1,NA,NA,3.0999999,60,2.5999999,60,2,1,NA,NA,NA
2,7157,2000,2004,2015-04-16T00:00:00Z,2015-04-16T00:00:00Z,2,1,NA,2,NA,5130,3,60,2.9000001,60,2,1,NA,NA,NA
2,7158,2000,2004,2015-04-17T00:00:00Z,2015-04-17T00:00:00Z,4,1,NA,1,NA,4560,2.5999999,60,NA,NA,2,1,NA,NA,NA
2,7159,2000,2004,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,1,252,NA,1,1222,NA,NA,NA,NA,NA,2,1,NA,NA,NA
2,7160,2000,2004,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,2,1,NA,1,NA,1473,3.4000001,60,3.5999999,60,2,1,NA,NA,NA
2,7161,2000,2004,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,2,1,NA,1,NA,618,3.5999999,60,3.4000001,60,2,1,NA,NA,NA
2,7162,2000,2004,2015-04-21T00:00:00Z,2015-04-21T00:00:00Z,2,1,NA,1,NA,618,3.4000001,60,3.5999999,60,2,1,NA,NA,NA
2,7163,2000,2004,2015-04-21T00:00:00Z,2015-04-21T00:00:00Z,2,1,NA,1,NA,2565,3.0999999,60,2.9000001,60,2,1,NA,NA,NA
2,7164,2000,2004,2015-04-21T00:00:00Z,2015-04-21T00:00:00Z,2,1,NA,1,NA,998,3.5999999,60,3.5999999,60,2,1,NA,NA,NA
2,7165,2000,2004,2015-04-22T00:00:00Z,2015-04-22T00:00:00Z,2,1,NA,1,NA,618,3.2,60,3.3,60,2,1,NA,NA,NA
2,7166,2000,2004,2015-04-22T00:00:00Z,2015-04-22T00:00:00Z,2,1,NA,1,NA,665,3.5,60,3.5999999,60,2,1,NA,NA,NA
2,7167,2000,2004,2015-04-22T00:00:00Z,2015-04-22T00:00:00Z,2,1,NA,1,NA,2660,3.2,60,3.2,60,2,1,NA,NA,NA
2,7168,2000,2004,2015-04-22T00:00:00Z,2015-04-22T00:00:00Z,2,1,NA,1,NA,665,3.2,60,3.4000001,60,2,1,NA,NA,NA
2,7169,2000,2004,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2,1,NA,1,NA,618,3.4000001,60,3.2,60,2,1,NA,NA,NA
2,7170,2000,2004,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2,1,NA,1,NA,1710,3.2,60,3.4000001,60,2,1,NA,NA,NA
2,7171,2000,2004,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,4,1,NA,1,NA,3800,3.8,60,NA,NA,2,1,NA,NA,NA
2,7172,2000,2004,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,1,252,NA,1,1256,NA,4.1999998,60,NA,NA,2,1,NA,NA,NA
2,7173,2000,2004,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,2,1,NA,1,NA,6460,3.5999999,60,4,60,2,1,NA,NA,NA
2,7174,2000,2004,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,4,1,NA,1,NA,5842,4.4000001,60,4.5999999,60,2,1,NA,NA,NA
2,7175,5000,5003,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,1,252,NA,1,2648,NA,NA,NA,4.3000002,60,2,1,NA,NA,NA
2,7176,5000,5003,2015-12-02T00:00:00Z,2015-12-02T00:00:00Z,2,0,NA,2,2652,2090,0.80000001,60,5.9000001,60,2,1,NA,NA,NA
2,7177,2000,2004,2015-12-02T00:00:00Z,2015-12-02T00:00:00Z,1,252,NA,1,NA,NA,NA,NA,2.7,60,2,1,NA,NA,NA
2,7178,2000,2004,2015-12-03T00:00:00Z,2015-12-03T00:00:00Z,4,1,NA,1,NA,NA,1.8,60,NA,NA,2,1,NA,NA,NA
2,7179,2000,2004,2015-12-07T00:00:00Z,2015-12-07T00:00:00Z,1,252,NA,1,NA,NA,3,60,NA,NA,2,1,NA,NA,NA
2,7180,2000,2004,2015-12-08T00:00:00Z,2015-12-08T00:00:00Z,2,1,NA,1,NA,NA,1.5,60,3.7,60,2,1,NA,NA,NA
2,7181,2000,2004,2015-12-09T00:00:00Z,2015-12-09T00:00:00Z,2,1,NA,1,7,3563,2.8,60,2.2,60,2,1,NA,NA,NA
2,7182,2000,2004,2015-12-09T00:00:00Z,2015-12-09T00:00:00Z,6,2,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA
2,7183,2000,2004,2015-12-10T00:00:00Z,2015-12-10T00:00:00Z,2,1,NA,1,14,3230,1.7,60,1.9,60,2,1,NA,NA,NA
2,7184,2000,2004,2015-12-10T00:00:00Z,2015-12-10T00:00:00Z,6,2,NA,2,NA,NA,2.0999999,60,NA,NA,2,1,NA,NA,NA
2,7185,2000,2004,2015-12-11T00:00:00Z,2015-12-11T00:00:00Z,4,1,NA,1,21,3087,2.8,60,NA,NA,2,1,NA,NA,NA
2,7186,2000,2004,2015-12-14T00:00:00Z,2015-12-14T00:00:00Z,1,252,NA,1,NA,NA,1.5,60,NA,NA,2,1,NA,NA,NA
2,7187,2000,2004,2015-12-14T00:00:00Z,2015-12-14T00:00:00Z,6,252,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA
2,7188,2000,2004,2015-12-15T00:00:00Z,2015-12-15T00:00:00Z,2,1,NA,1,28,3610,2.2,60,2.2,60,2,1,NA,NA,NA
2,7189,2000,2004,2015-12-16T00:00:00Z,2015-12-16T00:00:00Z,2,1,NA,1,36,3515,2.5,60,3.2,60,2,1,NA,NA,NA
2,7190,2000,2004,2015-12-17T00:00:00Z,2015-12-17T00:00:00Z,2,1,NA,1,44,3895,2.9000001,60,3.2,60,2,1,NA,NA,NA
2,7191,5000,5003,2015-12-02T00:00:00Z,2015-12-02T00:00:00Z,4,1,NA,2,2655,633,4.4000001,60,NA,NA,2,1,NA,NA,NA
2,7192,5000,5003,2015-12-07T00:00:00Z,2015-12-07T00:00:00Z,1,252,NA,1,NA,NA,5.5999999,60,NA,NA,2,1,NA,NA,NA
2,7193,5000,5003,2015-12-08T00:00:00Z,2015-12-08T00:00:00Z,2,1,NA,1,NA,NA,4.6999998,60,5.6999998,60,2,1,NA,NA,NA
2,7194,5000,5003,2015-12-09T00:00:00Z,2015-12-09T00:00:00Z,4,1,NA,3,NA,NA,0,60,NA,NA,2,1,NA,NA,NA
2,7195,5000,5003,2015-12-22T00:00:00Z,2015-12-22T00:00:00Z,1,252,NA,251,NA,NA,NA,NA,3.0999999,60,2,1,NA,NA,NA
2,7196,5000,5003,2015-12-23T00:00:00Z,2015-12-23T00:00:00Z,4,1,NA,1,8,3848,2.4000001,60,NA,NA,2,1,NA,NA,NA
2,7197,5000,5003,2015-12-28T00:00:00Z,2015-12-28T00:00:00Z,1,252,NA,1,NA,NA,NA,NA,2.5,60,2,1,NA,NA,NA
2,7198,5000,5003,2015-12-28T00:00:00Z,2015-12-28T00:00:00Z,6,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA
2,7199,5000,5003,2015-12-29T00:00:00Z,2015-12-29T00:00:00Z,2,1,NA,1,18,4798,3,60,2.9000001,60,2,1,NA,NA,NA
2,7200,5000,5003,2015-12-30T00:00:00Z,2015-12-30T00:00:00Z,2,1,NA,1,27,4180,2.9000001,60,2.8,60,2,1,NA,NA,NA
2,7201,5000,5003,2015-12-31T00:00:00Z,2015-12-31T00:00:00Z,2,1,NA,1,33,3040,2.2,60,2.9000001,60,2,1,NA,NA,NA
2,7202,5000,5003,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,2,1,NA,3,37,1568,0,60,2.9000001,60,2,1,NA,NA,NA
2,7203,5000,5003,2016-01-02T00:00:00Z,2016-01-02T00:00:00Z,2,1,NA,1,45,4180,3,60,3.0999999,60,2,1,NA,NA,NA
2,7204,5000,5003,2016-01-03T00:00:00Z,2016-01-03T00:00:00Z,2,1,NA,1,54,4322,2.4000001,60,2.5999999,60,2,1,NA,NA,NA
2,7205,5000,5003,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z,2,1,NA,1,63,3942,3,60,2.9000001,60,2,1,NA,NA,NA
2,7206,5000,5003,2016-01-05T00:00:00Z,2016-01-05T00:00:00Z,2,1,NA,1,72,4323,3.2,60,3,60,2,1,NA,NA,NA
2,7207,5000,5003,2016-01-06T00:00:00Z,2016-01-06T00:00:00Z,2,1,NA,1,83,5130,3.4000001,60,3.4000001,60,2,1,NA,NA,NA
2,7208,5000,5003,2016-01-07T00:00:00Z,2016-01-07T00:00:00Z,2,1,NA,1,91,4085,3,60,2.9000001,60,2,1,NA,NA,NA
2,7209,5000,5003,2016-01-08T00:00:00Z,2016-01-08T00:00:00Z,2,1,NA,1,NA,NA,3,60,3.2,60,2,1,NA,NA,NA
2,7210,5000,5003,2016-01-09T00:00:00Z,2016-01-09T00:00:00Z,2,1,NA,3,103,617,0,60,3.9000001,60,2,1,NA,NA,NA
2,7211,5000,5003,2016-01-10T00:00:00Z,2016-01-10T00:00:00Z,2,1,NA,1,112,4465,2.9000001,60,3,60,2,1,NA,NA,NA
2,7212,5000,5003,2016-01-11T00:00:00Z,2016-01-11T00:00:00Z,2,1,NA,1,122,4845,2.7,60,3.2,60,2,1,NA,NA,NA
2,7213,5000,5003,2016-01-12T00:00:00Z,2016-01-12T00:00:00Z,2,1,NA,1,131,4132,3.0999999,60,2.7,60,2,1,NA,NA,NA
2,7214,5000,5003,2016-01-13T00:00:00Z,2016-01-13T00:00:00Z,2,1,NA,1,139,3705,3.0999999,60,2.8,60,2,1,NA,NA,NA
2,7215,5000,5003,2016-01-14T00:00:00Z,2016-01-14T00:00:00Z,2,1,NA,1,148,4465,2.5999999,60,3.2,60,2,1,NA,NA,NA
2,7216,5000,5003,2016-01-15T00:00:00Z,2016-01-15T00:00:00Z,2,1,NA,1,160,5557,3.4000001,60,3.2,60,2,1,NA,NA,NA
2,7217,5000,5003,2016-01-16T00:00:00Z,2016-01-16T00:00:00Z,2,1,NA,1,169,4180,3.5999999,60,3.5999999,60,2,1,NA,NA,NA
2,7218,5000,5003,2016-01-17T00:00:00Z,2016-01-17T00:00:00Z,2,1,NA,1,180,5177,3.4000001,60,3.5999999,60,2,1,NA,NA,NA
2,7219,52000,52003,2015-12-22T00:00:00Z,2015-12-22T00:00:00Z,2,1,NA,1,1411,3895,2.4000001,60,2.4000001,60,2,1,NA,NA,NA
2,7220,52000,52003,2015-12-16T00:00:00Z,2015-12-16T00:00:00Z,1,252,NA,1,1388,NA,NA,NA,NA,NA,2,1,NA,NA,NA
2,7221,52000,52003,2015-12-17T00:00:00Z,2015-12-17T00:00:00Z,2,1,NA,1,1395,3277,2.4000001,60,2.3,60,2,1,NA,NA,NA
2,7224,52000,52003,2015-12-21T00:00:00Z,2015-12-21T00:00:00Z,1,252,NA,1,1403,NA,NA,NA,2.8,60,2,1,NA,NA,NA
2,7225,52000,52003,2015-12-23T00:00:00Z,2015-12-23T00:00:00Z,4,1,NA,1,1420,4227,2.4000001,60,NA,NA,2,1,NA,NA,NA
2,7226,52000,52003,2015-12-28T00:00:00Z,2015-12-28T00:00:00Z,1,252,NA,1,1420,NA,NA,NA,2.4000001,60,2,1,NA,NA,NA
2,7227,52000,52003,2015-12-28T00:00:00Z,2015-12-28T00:00:00Z,6,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA
2,7228,52000,52003,2015-12-29T00:00:00Z,2015-12-29T00:00:00Z,6,2,NA,1,NA,NA,3,60,3,60,2,2,NA,NA,NA
2,7229,52000,52003,2015-12-29T00:00:00Z,2015-12-29T00:00:00Z,2,1,NA,1,1428,3752,2.5,60,NA,NA,2,1,NA,NA,NA
2,7230,52000,52003,2015-12-30T00:00:00Z,2015-12-30T00:00:00Z,2,1,NA,1,1437,4275,2.9000001,60,3,60,2,1,NA,NA,NA
2,7232,52000,52003,2015-12-31T00:00:00Z,2015-12-31T00:00:00Z,2,1,NA,1,1445,3752,2.9000001,60,2.7,60,2,1,NA,NA,NA
2,7233,52000,52003,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,2,1,NA,1,1451,3087,1.9,60,1.6,60,2,1,NA,NA,NA
2,7234,52000,52003,2016-01-02T00:00:00Z,2016-01-02T00:00:00Z,2,1,NA,1,1458,3135,2.4000001,60,2.2,60,2,1,NA,NA,NA
2,7235,52000,52003,2016-01-03T00:00:00Z,2016-01-03T00:00:00Z,2,1,NA,1,1464,3087,1.8,60,2.2,60,2,1,NA,NA,NA
2,7236,52000,52003,2016-01-04T00:00:00Z,2016-01-04T00:00:00Z,2,1,NA,1,1471,3087,2.4000001,60,2.4000001,60,2,1,NA,NA,NA
2,7237,52000,52003,2016-01-05T00:00:00Z,2016-01-05T00:00:00Z,2,1,NA,1,1477,2660,1.7,60,1.5,60,2,1,NA,NA,NA
2,7238,52000,52003,2016-01-06T00:00:00Z,2016-01-06T00:00:00Z,2,1,NA,1,1482,2470,1.9,60,1.1,60,2,1,NA,NA,NA
2,7239,52000,52003,2016-01-07T00:00:00Z,2016-01-07T00:00:00Z,2,1,NA,1,1489,1758,1.8,60,2,60,2,1,NA,NA,NA
2,7240,52000,52003,2016-01-08T00:00:00Z,2016-01-08T00:00:00Z,4,1,NA,1,1494,4085,2.7,60,NA,NA,2,1,NA,NA,NA
2,7241,52000,52003,2016-01-09T00:00:00Z,2016-01-09T00:00:00Z,1,252,NA,1,NA,NA,1.9,60,NA,NA,2,1,NA,NA,NA
2,7242,52000,52003,2016-01-10T00:00:00Z,2016-01-10T00:00:00Z,2,1,NA,1,1501,3135,1.8,60,2.2,60,2,1,NA,NA,NA
2,7243,52000,52003,2016-01-11T00:00:00Z,2016-01-11T00:00:00Z,2,1,NA,1,1507,2945,2.0999999,60,2.5,60,2,1,NA,NA,NA
2,7244,52000,52003,2016-01-11T00:00:00Z,2016-01-11T00:00:00Z,4,3,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA
2,7245,52000,52002,2016-01-13T00:00:00Z,2016-01-13T00:00:00Z,1,252,NA,1,1610,1472,4.0999999,60,NA,NA,2,1,NA,NA,NA
2,7246,52000,52002,2016-01-13T00:00:00Z,2016-01-13T00:00:00Z,2,1,NA,1,1512,855,4,60,4.4000001,60,2,1,NA,NA,NA
2,7247,52000,52002,2016-01-13T00:00:00Z,2016-01-13T00:00:00Z,2,1,NA,1,1515,1520,3.8,60,3.8,60,2,1,NA,NA,NA
2,7248,52000,52002,2016-01-14T00:00:00Z,2016-01-14T00:00:00Z,2,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA
2,7249,52000,52002,2016-01-14T00:00:00Z,2016-01-14T00:00:00Z,2,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA
2,7250,52000,52002,2016-01-14T00:00:00Z,2016-01-14T00:00:00Z,2,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA
2,7251,52000,52002,2016-01-14T00:00:00Z,2016-01-14T00:00:00Z,2,1,NA,1,1522,3135,4,60,4,60,2,1,NA,NA,NA
2,7252,52000,52002,2016-01-14T00:00:00Z,2016-01-14T00:00:00Z,2,1,NA,1,1524,1235,3.8,60,4,60,2,1,NA,NA,NA
2,7253,52000,52002,2016-01-14T00:00:00Z,2016-01-14T00:00:00Z,2,1,NA,1,NA,NA,4,60,3.9000001,60,2,1,NA,NA,NA
2,7254,52000,52002,2016-01-15T00:00:00Z,2016-01-15T00:00:00Z,2,1,NA,1,1530,2612,4,60,NA,NA,2,1,NA,NA,NA
2,7255,52000,52002,2016-01-15T00:00:00Z,2016-01-15T00:00:00Z,2,1,NA,1,1533,1567,3.9000001,60,4,60,2,1,NA,NA,NA
2,7256,52000,52002,2016-01-15T00:00:00Z,2016-01-15T00:00:00Z,2,1,NA,1,1536,1330,3.8,60,3.9000001,60,2,1,NA,NA,NA
2,7257,52000,52002,2016-01-15T00:00:00Z,2016-01-15T00:00:00Z,2,1,NA,1,1540,1615,NA,NA,NA,NA,2,1,NA,NA,NA
2,7258,52000,52002,2016-01-16T00:00:00Z,2016-01-16T00:00:00Z,2,1,NA,1,1542,1330,3.5999999,60,3.8,60,2,1,NA,NA,NA
2,7259,52000,52002,2016-01-16T00:00:00Z,2016-01-16T00:00:00Z,2,1,NA,1,1544,1045,3.0999999,60,3.2,60,2,1,NA,NA,NA
2,7260,52000,52002,2016-01-16T00:00:00Z,2016-01-16T00:00:00Z,2,1,NA,1,1546,903,3.2,60,3.2,60,2,1,NA,NA,NA
2,7261,52000,52002,2016-01-16T00:00:00Z,2016-01-16T00:00:00Z,2,1,NA,1,1549,1377,NA,NA,NA,NA,2,1,NA,NA,NA
